Doença,Espécie,Ano,Mês,UF,Quantidade de casos
Brucelose (Brucella abortus),BOV,2014,Jan,MT,5
Estomatite vesicular,BOV,2014,Jan,MA,7
Raiva,BOV,2014,Jan,MT,18
Brucelose (Brucella abortus),BOV,2014,Jan,AC,25
Brucelose (Brucella abortus),BOV,2014,Jan,MA,31
Brucelose (Brucella abortus),BOV,2014,Jan,RR,37
Raiva,BOV,2014,Fev,PA,1
Brucelose (Brucella abortus),BOV,2014,Fev,AM,2
Raiva,BOV,2014,Fev,RO,2
Brucelose (Brucella abortus),BOV,2014,Fev,RO,6
Raiva,BOV,2014,Fev,MA,8
Brucelose (Brucella abortus),BOV,2014,Fev,RR,9
Brucelose (Brucella abortus),BOV,2014,Fev,TO,9
Brucelose (Brucella abortus),BOV,2014,Fev,PA,12
Brucelose (Brucella abortus),BOV,2014,Fev,MA,18
Brucelose (Brucella abortus),BOV,2014,Set,RO,1
Raiva,BOV,2014,Set,MT,2
Tuberculose Bovina,BOV,2014,Set,AP,3
Raiva,BOV,2014,Set,PA,3
Raiva,BOV,2014,Set,TO,3
Tuberculose Bovina,BOV,2014,Set,AM,4
Brucelose (Brucella abortus),BOV,2014,Set,PA,4
Brucelose (Brucella abortus),BOV,2014,Set,AP,5
Brucelose (Brucella abortus),BOV,2014,Set,MT,5
Brucelose (Brucella abortus),BOV,2014,Set,AM,11
Brucelose (Brucella abortus),BOV,2014,Set,RR,13
Brucelose (Brucella abortus),BOV,2014,Set,MA,26
Brucelose (Brucella abortus),BOV,2014,Out,PA,3
Tuberculose Bovina,BOV,2014,Out,PA,3
Brucelose (Brucella abortus),BOV,2014,Out,RR,4
Brucelose (Brucella abortus),BOV,2014,Out,MA,5
Raiva,BOV,2014,Out,PA,5
Raiva,BOV,2014,Out,TO,7
Tuberculose Bovina,BOV,2014,Out,AM,8
Brucelose (Brucella abortus),BOV,2014,Out,AC,9
Brucelose (Brucella abortus),BOV,2014,Out,AM,9
Raiva,BOV,2014,Out,MT,15
Brucelose (Brucella abortus),BOV,2014,Dez,AM,1
Brucelose (Brucella abortus),BOV,2014,Dez,MA,1
Raiva,BOV,2014,Dez,PA,1
Raiva,BOV,2014,Dez,TO,17
Brucelose (Brucella abortus),BOV,2014,Dez,PA,36
Brucelose (Brucella abortus),BOV,2015,Ago,RO,1
Brucelose (Brucella abortus),BOV,2015,Ago,RR,1
Brucelose (Brucella abortus),BOV,2015,Ago,AM,2
Raiva,BOV,2015,Ago,PA,3
Raiva,BOV,2015,Ago,TO,4
Brucelose (Brucella abortus),BOV,2015,Ago,MA,15
Raiva,BOV,2015,Ago,MT,28
Raiva,BOV,2015,Mar,PA,1
Tuberculose Bovina,BOV,2015,Mar,RO,2
Brucelose (Brucella abortus),BOV,2015,Mar,RR,3
Raiva,BOV,2015,Mar,AM,4
Raiva,BOV,2015,Mar,MT,5
Raiva,BOV,2015,Mar,RO,6
Brucelose (Brucella abortus),BOV,2015,Mar,MA,26
Brucelose (Brucella abortus),BOV,2015,Abr,AC,1
Brucelose (Brucella abortus),BOV,2015,Abr,MA,1
Raiva,BOV,2015,Abr,PA,1
Estomatite vesicular,BOV,2015,Abr,TO,1
Raiva,BOV,2015,Abr,TO,1
Tuberculose Bovina,BOV,2015,Abr,RO,2
Raiva,BOV,2015,Abr,MT,5
Tuberculose Bovina,BOV,2015,Abr,PA,12
Brucelose (Brucella abortus),BOV,2015,Abr,RR,13
Brucelose (Brucella abortus),BOV,2015,Abr,PA,16
Raiva,BOV,2015,Jun,MT,1
Raiva,BOV,2015,Jun,PA,1
Brucelose (Brucella abortus),BOV,2015,Jun,AM,2
Brucelose (Brucella abortus),BOV,2015,Jun,MA,3
Brucelose (Brucella abortus),BOV,2015,Jun,TO,4
Raiva,BOV,2015,Jun,MA,6
Tuberculose Bovina,BOV,2015,Jun,PA,13
Raiva,BOV,2015,Jun,TO,14
Brucelose (Brucella abortus),BOV,2015,Jun,AC,21
Brucelose (Brucella abortus),BOV,2015,Jun,PA,21
Brucelose (Brucella abortus),BOV,2015,Jun,RR,38
Raiva,BOV,2015,Jul,PA,1
Brucelose (Brucella abortus),BOV,2015,Jul,RR,2
Tuberculose Bovina,BOV,2015,Jul,PA,7
Brucelose (Brucella abortus),BOV,2015,Jul,PA,18
Raiva,BOV,2015,Jul,MT,61
Brucelose (Brucella abortus),BOV,2015,Jul,AC,89
Brucelose (Brucella abortus),BOV,2015,Jul,MA,230
Tuberculose Bovina,BOV,2015,Nov,AM,1
Brucelose (Brucella abortus),BOV,2015,Nov,PA,1
Raiva,BOV,2015,Nov,PA,1
Brucelose (Brucella abortus),BOV,2015,Nov,RR,3
Raiva,BOV,2015,Nov,MT,4
Raiva,BOV,2015,Nov,AM,6
Tuberculose Bovina,BOV,2015,Nov,PA,11
Raiva,BOV,2015,Nov,TO,11
Brucelose (Brucella abortus),BOV,2015,Nov,AM,15
Brucelose (Brucella abortus),BOV,2015,Nov,MA,19
Brucelose (Brucella abortus),BOV,2015,Mai,MT,1
Brucelose (Brucella abortus),BOV,2015,Mai,RO,1
Raiva,BOV,2015,Mai,TO,1
Brucelose (Brucella abortus),BOV,2015,Mai,PA,2
Raiva,BOV,2015,Mai,PA,2
Raiva,BOV,2015,Mai,AC,4
Tuberculose Bovina,BOV,2015,Mai,MT,4
Brucelose (Brucella abortus),BOV,2015,Mai,AM,6
Brucelose (Brucella abortus),BOV,2015,Mai,MA,7
Raiva,BOV,2015,Mai,MT,7
Brucelose (Brucella abortus),BOV,2015,Mai,RR,12
Tuberculose Bovina,BOV,2015,Jan,RO,1
Brucelose (Brucella abortus),BOV,2015,Jan,RR,1
Brucelose (Brucella abortus),BOV,2015,Jan,RO,2
Raiva,BOV,2015,Jan,MT,3
Brucelose (Brucella abortus),BOV,2015,Jan,MA,6
Tuberculose Bovina,BOV,2015,Fev,RO,1
Raiva,BOV,2015,Fev,TO,1
Brucelose (Brucella abortus),BOV,2015,Fev,RO,2
Raiva,BOV,2015,Fev,AM,4
Brucelose (Brucella abortus),BOV,2015,Fev,MA,98
Tuberculose Bovina,BOV,2015,Set,MA,1
Brucelose (Brucella abortus),BOV,2015,Set,RR,1
Brucelose (Brucella abortus),BOV,2015,Set,AM,2
Brucelose (Brucella abortus),BOV,2015,Set,PA,2
Tuberculose Bovina,BOV,2015,Set,TO,2
Raiva,BOV,2015,Set,TO,13
Raiva,BOV,2015,Set,MT,15
Brucelose (Brucella abortus),BOV,2015,Set,MA,17
Brucelose (Brucella abortus),BOV,2015,Set,AC,48
Tuberculose Bovina,BOV,2015,Out,TO,1
Brucelose (Brucella abortus),BOV,2015,Out,RR,2
Brucelose (Brucella abortus),BOV,2015,Out,AM,3
Raiva,BOV,2015,Out,MT,3
Raiva,BOV,2015,Out,PA,6
Brucelose (Brucella abortus),BOV,2015,Out,MA,9
Raiva,BOV,2015,Out,TO,12
Brucelose (Brucella abortus),BOV,2015,Out,MT,40
Brucelose (Brucella abortus),BOV,2015,Out,PA,74
Raiva,BOV,2015,Dez,AC,1
Raiva,BOV,2015,Dez,PA,1
Brucelose (Brucella abortus),BOV,2015,Dez,MA,2
Tuberculose Bovina,BOV,2015,Dez,MT,4
Raiva,BOV,2015,Dez,TO,4
Brucelose (Brucella abortus),BOV,2015,Dez,PA,6
Tuberculose Bovina,BOV,2015,Dez,PA,6
Brucelose (Brucella abortus),BOV,2015,Dez,AM,8
Raiva,BOV,2015,Dez,AM,8
Raiva,BOV,2015,Dez,MA,8
Brucelose (Brucella abortus),BOV,2015,Dez,AC,28
Raiva,BOV,2015,Dez,MT,56
Brucelose (Brucella abortus),BOV,2016,Ago,AC,1
Raiva,BOV,2016,Ago,PA,1
Brucelose (Brucella abortus),BOV,2016,Ago,RO,1
Raiva,BOV,2016,Ago,AM,2
Brucelose (Brucella abortus),BOV,2016,Ago,MA,5
Raiva,BOV,2016,Ago,MA,5
Raiva,BOV,2016,Ago,MT,5
Brucelose (Brucella abortus),BOV,2016,Ago,PA,5
Tuberculose Bovina,BOV,2016,Ago,PA,5
Tuberculose Bovina,BOV,2016,Ago,TO,7
Brucelose (Brucella abortus),BOV,2016,Ago,AM,8
Raiva,BOV,2016,Ago,TO,26
Raiva,BOV,2016,Mar,PA,1
Brucelose (Brucella abortus),BOV,2016,Mar,RO,1
Tuberculose Bovina,BOV,2016,Mar,RO,1
Brucelose (Brucella abortus),BOV,2016,Mar,TO,1
Tuberculose Bovina,BOV,2016,Mar,MT,2
Brucelose (Brucella abortus),BOV,2016,Mar,PA,2
Tuberculose Bovina,BOV,2016,Mar,TO,2
Raiva,BOV,2016,Mar,MT,3
Brucelose (Brucella abortus),BOV,2016,Mar,RR,5
Brucelose (Brucella abortus),BOV,2016,Mar,MA,7
Brucelose (Brucella abortus),BOV,2016,Mar,AC,8
Raiva,BOV,2016,Mar,AM,57
Brucelose (Brucella abortus),BOV,2016,Abr,RO,1
Brucelose (Brucella abortus),BOV,2016,Abr,RR,1
Brucelose (Brucella abortus),BOV,2016,Abr,TO,1
Tuberculose Bovina,BOV,2016,Abr,TO,1
Brucelose (Brucella abortus),BOV,2016,Abr,AM,2
Tuberculose Bovina,BOV,2016,Abr,RO,2
Raiva,BOV,2016,Abr,MT,3
Brucelose (Brucella abortus),BOV,2016,Abr,PA,6
Brucelose (Brucella abortus),BOV,2016,Abr,MA,7
Raiva,BOV,2016,Abr,RO,7
Raiva,BOV,2016,Abr,TO,7
Brucelose (Brucella abortus),BOV,2016,Abr,AC,11
Brucelose (Brucella abortus),BOV,2016,Jun,AM,1
Tuberculose Bovina,BOV,2016,Jun,PA,1
Raiva,BOV,2016,Jun,TO,2
Brucelose (Brucella abortus),BOV,2016,Jun,MA,5
Raiva,BOV,2016,Jun,MT,13
Brucelose (Brucella abortus),BOV,2016,Jun,PA,66
Tuberculose Bovina,BOV,2016,Jul,RO,1
Raiva,BOV,2016,Jul,TO,2
Brucelose (Brucella abortus),BOV,2016,Jul,MA,6
Tuberculose Bovina,BOV,2016,Jul,MT,8
Brucelose (Brucella abortus),BOV,2016,Jul,AC,14
Brucelose (Brucella abortus),BOV,2016,Jul,PA,55
Tuberculose Bovina,BOV,2016,Nov,RO,1
Raiva,BOV,2016,Nov,PA,2
Brucelose (Brucella abortus),BOV,2016,Nov,MA,3
Raiva,BOV,2016,Nov,MT,7
Tuberculose Bovina,BOV,2016,Nov,PA,7
Brucelose (Brucella abortus),BOV,2016,Nov,PA,9
Brucelose (Brucella abortus),BOV,2016,Mai,AM,2
Brucelose (Brucella abortus),BOV,2016,Mai,MA,4
Brucelose (Brucella abortus),BOV,2016,Mai,AC,7
Raiva,BOV,2016,Mai,MT,10
Raiva,BOV,2016,Mai,TO,16
Brucelose (Brucella abortus),BOV,2016,Mai,PA,45
Estomatite vesicular,BOV,2016,Jan,MA,1
Raiva,BOV,2016,Jan,PA,1
Brucelose (Brucella abortus),BOV,2016,Jan,RO,1
Tuberculose Bovina,BOV,2016,Jan,TO,1
Raiva,BOV,2016,Jan,MT,4
Brucelose (Brucella abortus),BOV,2016,Jan,AM,6
Tuberculose Bovina,BOV,2016,Jan,PA,6
Raiva,BOV,2016,Jan,TO,10
Brucelose (Brucella abortus),BOV,2016,Jan,PA,14
Tuberculose Bovina,BOV,2016,Fev,MA,1
Brucelose (Brucella abortus),BOV,2016,Fev,PA,1
Tuberculose Bovina,BOV,2016,Fev,RO,1
Brucelose (Brucella abortus),BOV,2016,Fev,MA,2
Raiva,BOV,2016,Fev,AM,11
Raiva,BOV,2016,Fev,MT,14
Raiva,BOV,2016,Fev,TO,19
Brucelose (Brucella abortus),BOV,2016,Fev,AC,20
Raiva,BOV,2016,Set,MA,1
Estomatite vesicular,BOV,2016,Set,TO,1
Estomatite vesicular,BOV,2016,Set,MA,2
Brucelose (Brucella abortus),BOV,2016,Set,AC,3
Brucelose (Brucella abortus),BOV,2016,Set,MA,3
Raiva,BOV,2016,Set,TO,4
Brucelose (Brucella abortus),BOV,2016,Set,MT,6
Brucelose (Brucella abortus),BOV,2016,Set,PA,14
Tuberculose Bovina,BOV,2016,Out,AC,1
Tuberculose Bovina,BOV,2016,Out,PA,3
Brucelose (Brucella abortus),BOV,2016,Out,PA,4
Raiva,BOV,2016,Out,MT,10
Brucelose (Brucella abortus),BOV,2016,Out,AC,27
Tuberculose Bovina,BOV,2016,Dez,AM,1
Tuberculose Bovina,BOV,2016,Dez,RO,1
Raiva,BOV,2016,Dez,MT,2
Brucelose (Brucella abortus),BOV,2016,Dez,RR,2
Brucelose (Brucella abortus),BOV,2016,Dez,PA,3
Raiva,BOV,2016,Dez,PA,3
Tuberculose Bovina,BOV,2016,Dez,PA,3
Raiva,BOV,2016,Dez,TO,5
Brucelose (Brucella abortus),BOV,2016,Dez,MA,10
Brucelose (Brucella abortus),BOV,2017,Ago,AM,1
Tuberculose Bovina,BOV,2017,Ago,RO,2
Brucelose (Brucella abortus),BOV,2017,Ago,PA,3
Raiva,BOV,2017,Ago,MT,4
Brucelose (Brucella abortus),BOV,2017,Ago,MA,5
Raiva,BOV,2017,Ago,TO,7
Tuberculose Bovina,BOV,2017,Ago,TO,10
Brucelose (Brucella abortus),BOV,2017,Mar,PA,1
Raiva,BOV,2017,Mar,PA,1
Raiva,BOV,2017,Mar,RO,1
Tuberculose Bovina,BOV,2017,Mar,RO,1
Brucelose (Brucella abortus),BOV,2017,Mar,MA,3
Estomatite vesicular,BOV,2017,Mar,MA,3
Tuberculose Bovina,BOV,2017,Mar,TO,3
Brucelose (Brucella abortus),BOV,2017,Mar,RR,4
Raiva,BOV,2017,Mar,TO,8
Raiva,BOV,2017,Mar,MT,13
Raiva,BOV,2017,Abr,TO,1
Raiva,BOV,2017,Abr,PA,2
Tuberculose Bovina,BOV,2017,Abr,TO,4
Brucelose (Brucella abortus),BOV,2017,Abr,PA,5
Brucelose (Brucella abortus),BOV,2017,Abr,MA,7
Brucelose (Brucella abortus),BOV,2017,Abr,RR,9
Raiva,BOV,2017,Abr,MT,11
Tuberculose Bovina,BOV,2017,Jun,MT,1
Tuberculose Bovina,BOV,2017,Jun,TO,1
Brucelose (Brucella abortus),BOV,2017,Jun,MA,2
Raiva,BOV,2017,Jun,MT,2
Raiva,BOV,2017,Jun,PA,2
Tuberculose Bovina,BOV,2017,Jun,RO,2
Raiva,BOV,2017,Jun,TO,6
Brucelose (Brucella abortus),BOV,2017,Jun,AC,7
Brucelose (Brucella abortus),BOV,2017,Jun,PA,12
Tuberculose Bovina,BOV,2017,Jul,AC,1
Tuberculose Bovina,BOV,2017,Jul,MT,1
Raiva,BOV,2017,Jul,PA,1
Brucelose (Brucella abortus),BOV,2017,Jul,RR,1
Brucelose (Brucella abortus),BOV,2017,Jul,MA,2
Brucelose (Brucella abortus),BOV,2017,Jul,PA,3
Raiva,BOV,2017,Jul,TO,6
Raiva,BOV,2017,Jul,MT,26
Brucelose (Brucella abortus),BOV,2017,Nov,MT,1
Raiva,BOV,2017,Nov,MT,1
Tuberculose Bovina,BOV,2017,Nov,RO,3
Raiva,BOV,2017,Nov,PA,5
Brucelose (Brucella abortus),BOV,2017,Nov,PA,10
Brucelose (Brucella abortus),BOV,2017,Nov,MA,16
Brucelose (Brucella abortus),BOV,2017,Nov,AM,19
Tuberculose Bovina,BOV,2017,Nov,PA,25
Brucelose (Brucella abortus),BOV,2017,Mai,MA,2
Brucelose (Brucella abortus),BOV,2017,Mai,MT,2
Brucelose (Brucella abortus),BOV,2017,Mai,PA,3
Raiva,BOV,2017,Mai,PA,3
Tuberculose Bovina,BOV,2017,Mai,TO,3
Raiva,BOV,2017,Mai,MT,9
Brucelose (Brucella abortus),BOV,2017,Jan,RR,1
Estomatite vesicular,BOV,2017,Jan,TO,1
Brucelose (Brucella abortus),BOV,2017,Jan,PA,2
Tuberculose Bovina,BOV,2017,Jan,RO,2
Raiva,BOV,2017,Jan,PA,3
Tuberculose Bovina,BOV,2017,Jan,TO,4
Brucelose (Brucella abortus),BOV,2017,Jan,AM,6
Tuberculose Bovina,BOV,2017,Jan,AM,7
Raiva,BOV,2017,Jan,MT,36
Brucelose (Brucella abortus),BOV,2017,Jan,MA,43
Brucelose (Brucella abortus),BOV,2017,Fev,RO,1
Tuberculose Bovina,BOV,2017,Fev,RO,1
Brucelose (Brucella abortus),BOV,2017,Fev,AC,2
Tuberculose Bovina,BOV,2017,Fev,MA,2
Raiva,BOV,2017,Fev,MT,3
Brucelose (Brucella abortus),BOV,2017,Fev,MA,4
Brucelose (Brucella abortus),BOV,2017,Fev,AM,8
Brucelose (Brucella abortus),BOV,2017,Fev,PA,8
Tuberculose Bovina,BOV,2017,Fev,PA,8
Brucelose (Brucella abortus),BOV,2017,Fev,RR,8
Brucelose (Brucella abortus),BOV,2017,Set,MT,1
Raiva,BOV,2017,Set,PA,2
Tuberculose Bovina,BOV,2017,Set,TO,2
Brucelose (Brucella abortus),BOV,2017,Set,MA,3
Brucelose (Brucella abortus),BOV,2017,Set,PA,3
Brucelose (Brucella abortus),BOV,2017,Set,AC,5
Raiva,BOV,2017,Set,AM,13
Raiva,BOV,2017,Set,TO,15
Brucelose (Brucella abortus),BOV,2017,Out,MT,1
Tuberculose Bovina,BOV,2017,Out,RO,1
Brucelose (Brucella abortus),BOV,2017,Out,TO,1
Raiva,BOV,2017,Out,TO,2
Tuberculose Bovina,BOV,2017,Out,TO,2
Raiva,BOV,2017,Out,PA,5
Raiva,BOV,2017,Out,MT,6
Brucelose (Brucella abortus),BOV,2017,Out,MA,9
Brucelose (Brucella abortus),BOV,2017,Out,RR,9
Brucelose (Brucella abortus),BOV,2017,Out,AC,40
Tuberculose Bovina,BOV,2017,Dez,TO,1
Brucelose (Brucella abortus),BOV,2017,Dez,MA,4
Brucelose (Brucella abortus),BOV,2017,Dez,PA,9
Tuberculose Bovina,BOV,2017,Dez,PA,25
Brucelose (Brucella abortus),BOV,2017,Dez,TO,40
Raiva,BOV,2018,-,AC,1
Brucelose (Brucella abortus),BOV,2018,-,AM,1
Tuberculose Bovina,BOV,2018,-,AM,1
Raiva,BOV,2018,-,MA,4
Raiva,BOV,2018,-,RO,4
Brucelose (Brucella abortus),BOV,2018,-,AP,8
Tuberculose Bovina,BOV,2018,-,MA,16
Tuberculose Bovina,BOV,2018,-,RO,16
Tuberculose Bovina,BOV,2018,-,AP,17
Raiva,BOV,2018,-,TO,18
Tuberculose Bovina,BOV,2018,-,TO,18
Brucelose (Brucella abortus),BOV,2018,-,MT,21
Brucelose (Brucella abortus),BOV,2018,-,AC,30
Raiva,BOV,2018,-,PA,31
Tuberculose Bovina,BOV,2018,-,MT,36
Raiva,BOV,2018,-,MT,41
Brucelose (Brucella abortus),BOV,2018,-,MA,45
Brucelose (Brucella abortus),BOV,2018,-,PA,105
Brucelose (Brucella abortus),BOV,2018,-,TO,168
Tuberculose Bovina,BOV,2018,-,PA,179
Brucelose (Brucella abortus),BOV,2018,-,RR,289
Encefalopatia espongiforme bovina,BOV,2019,Abr,MT,1
Raiva,BOV,2019,-,AC,1
Tuberculose Bovina,BOV,2019,-,AC,1
Brucelose (Brucella abortus),BOV,2019,-,RO,1
Brucelose (Brucella abortus),BOV,2019,-,AC,3
Tuberculose Bovina,BOV,2019,-,AM,4
Raiva,BOV,2019,-,RO,5
Raiva,BOV,2019,-,MA,7
Raiva,BOV,2019,-,AM,8
Tuberculose Bovina,BOV,2019,-,PA,8
Tuberculose Bovina,BOV,2019,-,RO,10
Brucelose (Brucella abortus),BOV,2019,-,AM,12
Tuberculose Bovina,BOV,2019,-,MA,16
Brucelose (Brucella abortus),BOV,2019,-,TO,20
Raiva,BOV,2019,-,PA,22
Tuberculose Bovina,BOV,2019,-,TO,31
Tuberculose Bovina,BOV,2019,-,MT,33
Tuberculose Bovina,BOV,2019,-,RR,34
Brucelose (Brucella abortus),BOV,2019,-,AP,38
Brucelose (Brucella abortus),BOV,2019,-,PA,81
Raiva,BOV,2019,-,MT,119
Raiva,BOV,2019,-,TO,143
Brucelose (Brucella abortus),BOV,2019,-,RR,160
Brucelose (Brucella abortus),BOV,2019,-,MA,272
Brucelose (Brucella abortus),BOV,2019,-,MT,732
Brucelose (Brucella abortus),BUF,2012,Abr,AM,3
Tuberculose Bovina,BUF,2012,Abr,AM,9
Brucelose (Brucella abortus),BUF,2012,Abr,PA,17
Brucelose (Brucella abortus),BUF,2012,Jun,AM,2
Tuberculose Bovina,BUF,2012,Jun,AM,24
Brucelose (Brucella abortus),BUF,2012,Jul,PA,1
Tuberculose Bovina,BUF,2012,Jul,PA,35
Brucelose (Brucella abortus),BUF,2012,Jan,AM,1
Tuberculose Bovina,BUF,2012,Jan,AM,1
Tuberculose Bovina,BUF,2012,Jan,PA,1
Brucelose (Brucella abortus),BUF,2012,Jan,PA,46
Brucelose (Brucella abortus),BUF,2012,Fev,AM,1
Raiva,BUF,2012,Set,MT,1
Tuberculose Bovina,BUF,2012,Dez,PA,3
Brucelose (Brucella abortus),BUF,2012,Dez,AP,4
Tuberculose Bovina,BUF,2013,Ago,AP,3
Brucelose (Brucella abortus),BUF,2013,Ago,AM,4
Brucelose (Brucella abortus),BUF,2013,Ago,AP,7
Tuberculose Bovina,BUF,2013,Abr,AM,3
Brucelose (Brucella abortus),BUF,2013,Abr,AM,4
Tuberculose Bovina,BUF,2013,Nov,AP,1
Tuberculose Bovina,BUF,2013,Set,AP,4
Brucelose (Brucella abortus),BUF,2013,Set,AP,5
Tuberculose Bovina,BUF,2013,Out,AP,8
Brucelose (Brucella abortus),BUF,2013,Dez,AP,1
Tuberculose Bovina,BUF,2013,Dez,AP,3
Brucelose (Brucella abortus),BUF,2014,Mar,PA,1
Tuberculose Bovina,BUF,2014,Mar,PA,138
Tuberculose Bovina,BUF,2014,Jun,PA,2
Tuberculose Bovina,BUF,2014,Jun,AM,6
Brucelose (Brucella abortus),BUF,2014,Jun,PA,6
Brucelose (Brucella abortus),BUF,2014,Jun,AM,7
Tuberculose Bovina,BUF,2014,Jul,PA,2
Tuberculose Bovina,BUF,2014,Nov,PA,5
Brucelose (Brucella abortus),BUF,2014,Mai,AP,2
Brucelose (Brucella abortus),BUF,2014,Mai,AM,14
Tuberculose Bovina,BUF,2014,Mai,AM,17
Brucelose (Brucella abortus),BUF,2014,Jan,PA,2
Tuberculose Bovina,BUF,2014,Jan,AP,26
Brucelose (Brucella abortus),BUF,2014,Jan,AP,28
Tuberculose Bovina,BUF,2014,Jan,PA,37
Brucelose (Brucella abortus),BUF,2014,Fev,AM,1
Tuberculose Bovina,BUF,2014,Fev,AM,1
Brucelose (Brucella abortus),BUF,2014,Set,PA,1
Tuberculose Bovina,BUF,2014,Set,AM,2
Raiva,BUF,2014,Set,PA,3
